in_swcid,in_voltage,in_time,out_swcid,out_voltage,out_time,type,instance
24275,0.39358547314711845,1.2280000000000002,13018,0.023748261189453432,4.2280000000000015,CRE014,CRE014_R
11239,0.17443044419602285,1.2280000000000002,13018,0.024301972306390224,4.028000000000002,CRE014,CRE014_R
24272,0.33211905786190205,1.2280000000000002,13018,0.023779718715472593,4.2280000000000015,CRE014,CRE014_R
981,0.128573645248012,1.1280000000000001,13018,0.02011784613322452,5.227999999999998,AOTU025,AOTU025_R
3171,0.09586265127116837,1.5280000000000005,13018,0.019351326394857794,5.527999999999997,AOTU025,AOTU025_R
2479,0.34841564915518164,1.2280000000000002,13018,0.01905660132902765,5.627999999999997,AOTU025,AOTU025_R
26919,0.26617993998486156,1.1280000000000001,13018,0.020554919801507126,5.027999999999999,AOTU025,AOTU025_R
2357,0.25480373896766134,1.2280000000000002,13018,0.019094377405464703,5.627999999999997,AOTU025,AOTU025_R
6336,0.4058601392521291,1.1280000000000001,13018,0.020114402241443622,5.127999999999998,AOTU025,AOTU025_R
20611,0.19709078549534484,1.1280000000000001,13018,0.023963532136774216,4.128000000000002,AOTU025,AOTU025_R
6772,0.14451663793149253,1.1280000000000001,13018,0.020357897737908692,5.127999999999998,AOTU025,AOTU025_R
11394,0.16510637540994996,1.2280000000000002,13018,0.024295551136850828,4.028000000000002,AOTU025,AOTU025_R
20599,0.08398535074291172,1.2280000000000002,13018,0.024022548573580466,4.128000000000002,AOTU025,AOTU025_R
26938,0.25190195844256974,1.1280000000000001,13018,0.020562070213007204,5.027999999999999,AOTU025,AOTU025_R
26917,0.2453032858690322,1.1280000000000001,13018,0.0205643986126827,5.027999999999999,AOTU025,AOTU025_R
11395,0.17284701419194956,1.2280000000000002,13018,0.024289358933922443,4.028000000000002,AOTU025,AOTU025_R
6747,0.26640713391214804,1.1280000000000001,13018,0.020297511852991963,5.127999999999998,AOTU025,AOTU025_R
23879,0.22493531499572936,1.1280000000000001,13018,0.024141350548350895,4.128000000000002,AOTU025,AOTU025_R
26957,0.18129323421354773,1.1280000000000001,13018,0.020604193205593938,5.027999999999999,AOTU025,AOTU025_R
6770,0.11420661792834139,1.2280000000000002,13018,0.020372207608084125,5.127999999999998,AOTU025,AOTU025_R
20930,0.12496254893713743,1.1280000000000001,13018,0.024019875561672614,4.128000000000002,AOTU025,AOTU025_R
2514,0.3873082499728316,1.1280000000000001,13018,0.01910377875514631,5.527999999999997,AOTU025,AOTU025_R
4062,0.25209288194431284,1.1280000000000001,13018,0.01970887838984229,5.327999999999998,AOTU025,AOTU025_R
