in_swcid,in_voltage,in_time,out_swcid,out_voltage,out_time,type,instance
3519,0.565465196186301,1.1280000000000001,13018,0.019266769169058055,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
3421,0.46244358030377564,1.2280000000000002,13018,0.01923479510754994,5.527999999999997,PFL3,PFL3(PB12c)_L3_C5
1512,0.37489841662510465,1.2280000000000002,13018,0.019055702876566088,5.627999999999997,PFL3,PFL3(PB12c)_L3_C5
1511,0.3600626394333614,1.2280000000000002,13018,0.019063252401287242,5.627999999999997,PFL3,PFL3(PB12c)_L3_C5
1376,0.3135376111632686,1.2280000000000002,13018,0.01905944968431255,5.627999999999997,PFL3,PFL3(PB12c)_L3_C5
4497,0.44304573256734636,1.2280000000000002,13018,0.019469714751845647,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
23,0.4539797016209401,1.2280000000000002,13018,0.019374031410987758,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
4582,0.432676728540817,1.2280000000000002,13018,0.01953839327626681,5.427999999999997,PFL3,PFL3(PB12c)_L3_C5
4569,0.26811580373143373,1.2280000000000002,13018,0.019634424227700276,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
4565,0.24643102074003959,1.2280000000000002,13018,0.01964892476510381,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
1398,0.664657476389561,1.1280000000000001,13018,0.01890065649545572,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
4539,0.3293206323469845,1.1280000000000001,13018,0.019600441509581682,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
4663,0.30570743162263325,1.2280000000000002,13018,0.01961924569513646,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
1581,0.386533117712792,1.2280000000000002,13018,0.019066725017729623,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
1437,0.2746932510425097,1.2280000000000002,13018,0.019083559317363517,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
4538,0.31799870305361055,1.1280000000000001,13018,0.01960514000051976,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
1393,0.5780736996367042,1.1280000000000001,13018,0.018936792678905714,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
3875,0.46149625483645945,1.1280000000000001,13018,0.01927763793732429,5.527999999999997,PFL3,PFL3(PB12c)_L5_C7
1586,0.48194333025204855,1.1280000000000001,13018,0.019026985017784402,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
1463,0.1866388018380865,1.3280000000000003,13018,0.019139275276686518,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
1537,0.7501745409250183,1.1280000000000001,13018,0.018888068481353933,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
3392,0.22186058464107916,1.2280000000000002,13018,0.019409936800125184,5.427999999999997,PFL3,PFL3(PB12c)_L5_C7
128,0.20812987869803543,1.2280000000000002,13018,0.01968466086938828,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
4551,0.1136466959190947,1.4280000000000004,13018,0.019748813573736528,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
1567,0.2038306769615045,1.3280000000000003,13018,0.01915126761233722,5.627999999999997,PFL3,PFL3(PB12c)_L5_C7
11,0.5567110065332866,1.1280000000000001,13018,0.019227367099467887,5.527999999999997,PFL3,PFL3(PB12c)_L5_C7
4530,0.19922702153858232,1.2280000000000002,13018,0.019657293752552762,5.327999999999998,PFL3,PFL3(PB12c)_L5_C7
3555,0.24210915517304116,1.1280000000000001,13018,0.019479790681857283,5.427999999999997,PFL3,PFL3(PB12c)_L5_C7
3556,0.25654930476230986,1.1280000000000001,13018,0.019473933694340986,5.427999999999997,PFL3,PFL3(PB12c)_L5_C7
