in_swcid	in_voltage	in_time	out_swcid	out_voltage	out_time
3720	0.23457223822555773	1.2280000000000002	13018	0.019362344254287556	5.527999999999997
21967	0.49038260525083444	1.1280000000000001	13018	0.023235370348010126	4.328000000000001
18652	0.19362461561398867	1.2280000000000002	13018	0.023128196550774468	4.428000000000001
26297	0.20469207659224664	1.2280000000000002	13018	0.020588721177563725	5.027999999999999
2296	0.29421853413684995	1.2280000000000002	13018	0.019042924319172167	5.627999999999997
16384	0.4101522063112251	1.1280000000000001	13018	0.025638849487304896	3.6280000000000023
15402	0.14082860104452594	1.5280000000000005	13018	0.025065367989663523	3.9280000000000026
8588	0.24748662726163162	1.1280000000000001	13018	0.02022402364815238	5.127999999999998
19326	0.1783292077242527	1.2280000000000002	13018	0.023428237866719066	4.328000000000001
15005	0.0872910593333351	1.5280000000000005	13018	0.02533538723056505	3.8280000000000025
8745	0.12307095870185743	1.2280000000000002	13018	0.02029681142600139	5.127999999999998
16127	0.19059790187961143	1.1280000000000001	13018	0.025750170014451998	3.6280000000000023
26176	0.13430812258172875	1.2280000000000002	13018	0.02062370539380813	5.027999999999999
5880	0.34587804998120597	1.1280000000000001	13018	0.019751877588171724	5.327999999999998
12954	0.0929007485295555	1.1280000000000001	13018	0.026163631953638758	3.5280000000000022
18382	0.3419938167188043	1.2280000000000002	13018	0.022955320451424184	4.5280000000000005
26593	0.04375081319181459	1.8280000000000007	13018	0.020760880925508363	5.027999999999999
25436	0.029221247244534922	2.8280000000000016	13018	0.021056945219742277	4.927999999999999
25500	0.03558254516971371	2.128000000000001	13018	0.020956941798309196	4.927999999999999
14020	0.11020848523099931	1.2280000000000002	13018	0.026851288246749913	3.428000000000002
11227	0.24925086704159005	1.1280000000000001	13018	0.024253341641157906	4.028000000000002
15414	0.17129190531925848	1.4280000000000004	13018	0.02505387931882138	3.9280000000000026
24958	0.05271522132146455	1.5280000000000005	13018	0.024388150107354283	4.028000000000002
16597	0.07268802614906375	1.3280000000000003	13018	0.025861823973630703	3.6280000000000023
24824	0.11967137217001715	1.2280000000000002	13018	0.02417653938819588	4.128000000000002
14018	0.0843811733217149	1.4280000000000004	13018	0.026866932942088306	3.428000000000002
11469	0.505082385063657	1.1280000000000001	13018	0.024131301967001147	4.028000000000002
25734	0.0361544778446526	2.128000000000001	13018	0.02083754606902463	5.027999999999999
16138	0.35972971856139174	1.1280000000000001	13018	0.025654151826582438	3.6280000000000023
7599	0.535048875097107	1.1280000000000001	13018	0.01982596987956654	5.227999999999998
6412	0.15781523781946488	1.1280000000000001	13018	0.02024980014372483	5.127999999999998
5242	0.2721023091233065	1.3280000000000003	13018	0.01939461685664718	5.427999999999997
4020	0.14857101384852361	1.2280000000000002	13018	0.01958158474154343	5.427999999999997
3031	0.20386654363452214	1.2280000000000002	13018	0.019187448515329702	5.527999999999997
25779	0.2946723150124042	1.2280000000000002	13018	0.02041190045651215	5.127999999999998
15885	0.1300615396801917	1.2280000000000002	13018	0.02562215530892846	3.7280000000000024
26944	0.15858072747765273	1.2280000000000002	13018	0.020607689964630593	5.027999999999999
1989	0.22822691621405755	1.2280000000000002	13018	0.019258895103995113	5.527999999999997
27092	0.25806737004464714	1.1280000000000001	13018	0.020619494870348493	5.027999999999999
7662	0.28090361025297883	1.2280000000000002	13018	0.019971272780470454	5.227999999999998
22547	0.0996408418826077	1.2280000000000002	13018	0.023921743604647064	4.2280000000000015
27966	0.17166920486432982	1.3280000000000003	13018	0.020230603691958175	5.227999999999998
2951	0.28518048912420335	1.2280000000000002	13018	0.019177431019622625	5.527999999999997
16730	0.031158782646899814	2.5280000000000014	13018	0.025200584265137504	3.8280000000000025
15533	0.3387750331690374	1.2280000000000002	13018	0.024889271463916562	3.9280000000000026
25429	0.027738214370855305	3.028000000000002	13018	0.02112855597751062	4.927999999999999
18829	0.34232976135557885	1.1280000000000001	13018	0.023082577651841144	4.428000000000001
24799	0.078473728349694	1.4280000000000004	13018	0.02416869089243375	4.128000000000002
26076	0.12330104795769764	1.2280000000000002	13018	0.020626025692014143	5.027999999999999
27480	0.0981740238512841	1.3280000000000003	13018	0.020589188150491704	5.027999999999999
26213	0.2619600812124534	1.2280000000000002	13018	0.02054545727820224	5.027999999999999
22051	0.2594303141930993	1.3280000000000003	13018	0.023281177220713187	4.428000000000001
26316	0.09120878022424096	1.3280000000000003	13018	0.02066574030644355	5.027999999999999
27568	0.09222162505099372	1.3280000000000003	13018	0.02059405398852066	5.027999999999999
17337	0.06270735338958322	1.3280000000000003	13018	0.024606546811371612	4.028000000000002
2250	0.3600929592453854	1.2280000000000002	13018	0.019005364164332773	5.627999999999997
24084	0.07241569543627743	1.4280000000000004	13018	0.024161773635664057	4.128000000000002
12345	0.21165654885258728	1.1280000000000001	13018	0.024638167840885572	3.9280000000000026
16086	0.07809615682442485	1.3280000000000003	13018	0.025816257755178547	3.6280000000000023
25833	0.1621337893638513	1.2280000000000002	13018	0.020582546476392568	5.027999999999999
12700	0.03560991852161902	2.028000000000001	13018	0.02491445902866465	3.8280000000000025
14721	0.1302665861943756	1.1280000000000001	13018	0.02595310918850232	3.6280000000000023
24228	0.2686354916370755	1.2280000000000002	13018	0.023789054058604903	4.2280000000000015
17882	0.19575547170639995	1.3280000000000003	13018	0.022979175943444334	4.5280000000000005
16120	0.12253833595319039	1.2280000000000002	13018	0.025797228215675306	3.6280000000000023
9876	0.19676915229827288	1.2280000000000002	13018	0.022711725436768918	4.428000000000001
27608	0.5048719136311739	1.1280000000000001	13018	0.020357843409948482	5.127999999999998
9767	0.11573998608711492	1.2280000000000002	13018	0.022815936313904845	4.428000000000001
18606	0.16423282931998676	1.3280000000000003	13018	0.02313185871415399	4.428000000000001
9395	0.2221210451917042	1.1280000000000001	13018	0.020570650384601416	5.027999999999999
4494	0.5913121926072704	1.1280000000000001	13018	0.019405574924630874	5.427999999999997
13426	0.5295462292872616	1.2280000000000002	13018	0.02539362299006713	3.8280000000000025
1489	0.13802709809909003	1.4280000000000004	13018	0.019189799773989324	5.527999999999997
11149	0.10316242133928555	1.3280000000000003	13018	0.02434970111663712	4.028000000000002
3317	0.06019859300518691	1.8280000000000007	13018	0.019524756546869092	5.427999999999997
12492	0.15594466403361654	1.2280000000000002	13018	0.024644705704624452	3.9280000000000026
12329	0.10722079730394123	1.2280000000000002	13018	0.02469532379846447	3.9280000000000026
8461	0.147270498482104	1.1280000000000001	13018	0.020252219877851616	5.127999999999998
15575	0.20886234711483023	1.3280000000000003	13018	0.025003104319501993	3.9280000000000026
13545	0.5093658198876494	1.3280000000000003	13018	0.025354521979223374	3.8280000000000025
2919	0.19468043788026407	1.2280000000000002	13018	0.01921448967012296	5.527999999999997
8917	0.19039660476256184	1.2280000000000002	13018	0.020246743271342477	5.127999999999998
17431	0.13966857597806878	1.2280000000000002	13018	0.02452980028337018	4.028000000000002
12370	0.1259384862896402	1.2280000000000002	13018	0.024661301936138545	3.9280000000000026
1771	0.20361149421321972	1.2280000000000002	13018	0.019204628768332902	5.527999999999997
6037	0.16899412077478937	1.1280000000000001	13018	0.019964450762015216	5.227999999999998
17713	0.0542806865982722	1.9280000000000008	13018	0.023492540148632973	4.328000000000001
5373	0.19516324284958697	1.4280000000000004	13018	0.019489816330494743	5.427999999999997
10893	0.08147517538492453	1.3280000000000003	13018	0.024371788741234163	4.028000000000002
13935	0.2650365805428088	1.4280000000000004	13018	0.02575520523882283	3.7280000000000024
24113	0.1999033143635359	1.3280000000000003	13018	0.0238693328132478	4.2280000000000015
12180	0.1630666644805976	1.2280000000000002	13018	0.02460939491164819	3.9280000000000026
21633	0.03206648878625884	2.7280000000000015	13018	0.02429068932764291	4.128000000000002
6038	0.17432549041316325	1.1280000000000001	13018	0.019961426440766337	5.227999999999998
11394	0.16510637540994996	1.2280000000000002	13018	0.024295551136850828	4.028000000000002
6795	0.12440483359842122	1.2280000000000002	13018	0.020368907519906963	5.127999999999998
19021	0.16596162366355965	1.3280000000000003	13018	0.023229848467775326	4.428000000000001
6197	0.2209775479017524	1.1280000000000001	13018	0.020024530628417237	5.227999999999998
15498	0.2412651412853829	1.3280000000000003	13018	0.024941815838117484	3.9280000000000026
21299	0.2081443211513281	1.2280000000000002	13018	0.023969884213889514	4.128000000000002
14971	0.2579504346754861	1.1280000000000001	13018	0.02584443856472871	3.6280000000000023
12888	0.2547436991672912	1.1280000000000001	13018	0.026020998331274456	3.5280000000000022
22984	0.6118415389440606	1.1280000000000001	13018	0.02365200239101318	4.2280000000000015
25295	0.36094002456068447	1.1280000000000001	13018	0.024443476873758113	4.028000000000002
20680	0.48060225571436677	1.1280000000000001	13018	0.023656088659588105	4.2280000000000015
5961	0.29245712677555075	1.2280000000000002	13018	0.019770559323993898	5.327999999999998
22507	0.6415344804292181	1.1280000000000001	13018	0.02351709561294329	4.2280000000000015
2517	0.16049240005446563	1.3280000000000003	13018	0.0191989209780161	5.527999999999997
24400	0.2955854989851274	1.1280000000000001	13018	0.023972135665894963	4.128000000000002
13734	0.5823808586622167	1.2280000000000002	13018	0.025367410637954533	3.8280000000000025
11428	0.21470027519089707	1.2280000000000002	13018	0.024258478466345434	4.028000000000002
17940	0.19227002698784157	1.3280000000000003	13018	0.02304096569967765	4.5280000000000005
20584	0.309392582661534	1.1280000000000001	13018	0.023852825415245627	4.2280000000000015
2583	0.18907312116952935	1.3280000000000003	13018	0.01919881773867314	5.527999999999997
8532	0.21054276944210087	1.2280000000000002	13018	0.02022715897996367	5.127999999999998
17055	0.19806875293981058	1.2280000000000002	13018	0.024760033710377105	3.9280000000000026
19953	0.3443143928095523	1.2280000000000002	13018	0.0234444578705743	4.328000000000001
26231	0.12044668720559397	1.2280000000000002	13018	0.020632312902643404	5.027999999999999
24803	0.08427935585275588	1.3280000000000003	13018	0.024184196141219368	4.128000000000002
25059	0.2790340309252897	1.1280000000000001	13018	0.024257886851108815	4.028000000000002
6630	0.13920165741961626	1.1280000000000001	13018	0.02034734322999189	5.127999999999998
17540	0.4230747056621454	1.1280000000000001	13018	0.024370867389093064	4.028000000000002
17857	0.23546780777369852	1.3280000000000003	13018	0.022941962048179394	4.5280000000000005
7809	0.28194862081756	1.2280000000000002	13018	0.020018954125095207	5.227999999999998
682	0.048374392089850636	1.7280000000000006	13018	0.020091533208356892	5.227999999999998
25744	0.059346374572322044	1.5280000000000005	13018	0.02070336633164573	5.027999999999999
27298	0.19307893796941658	1.2280000000000002	13018	0.020484112668649978	5.127999999999998
25429	0.027738214370855305	3.028000000000002	13018	0.02112855597751062	4.927999999999999
27360	0.2685438108735088	1.2280000000000002	13018	0.020434748876548437	5.127999999999998
1596	0.399055650824245	1.1280000000000001	13018	0.019062594683911083	5.627999999999997
27636	0.255417722165487	1.1280000000000001	13018	0.020480680653080303	5.127999999999998
14747	0.4565451462278345	1.1280000000000001	13018	0.02571309069666515	3.6280000000000023
3233	0.16277089345265905	1.2280000000000002	13018	0.019452979225020546	5.427999999999997
16326	0.09678279556202195	1.2280000000000002	13018	0.02587857286715039	3.6280000000000023
25894	0.1724307762873727	1.2280000000000002	13018	0.02053401212505765	5.127999999999998
18951	0.638268393273276	1.2280000000000002	13018	0.0229238519695773	4.428000000000001
14070	0.10210095709033865	1.1280000000000001	13018	0.027153761853842866	3.328000000000002
23465	0.22076743338925267	1.1280000000000001	13018	0.023962638731992766	4.128000000000002
8893	0.4711532991284797	1.1280000000000001	13018	0.02011463489659764	5.127999999999998
17629	0.20956396389714413	1.1280000000000001	13018	0.024523015225090775	4.028000000000002
24916	0.28609775340319676	1.1280000000000001	13018	0.024120422806956292	4.128000000000002
1799	0.236293798733464	1.2280000000000002	13018	0.019188697142597383	5.527999999999997
510	0.24720686150782126	1.2280000000000002	13018	0.01982212268827916	5.327999999999998
12035	0.2548756099887307	1.1280000000000001	13018	0.024838087180717953	3.8280000000000025
5871	0.28541282055353445	1.2280000000000002	13018	0.019778489414253038	5.327999999999998
18086	0.12348657570519109	1.4280000000000004	13018	0.023114631552521834	4.428000000000001
18232	0.31626260627417474	1.1280000000000001	13018	0.023012069642168675	4.428000000000001
27398	0.06378119824147138	1.5280000000000005	13018	0.020623979814032554	5.027999999999999
13616	0.6619869349871953	1.2280000000000002	13018	0.025292857577669414	3.8280000000000025
4943	0.12624916716378548	1.2280000000000002	13018	0.019943966571683642	5.227999999999998
17362	0.2201285881779634	1.1280000000000001	13018	0.0244716307615884	4.028000000000002
23988	0.05060254269779914	1.6280000000000006	13018	0.024366446389370182	4.028000000000002
19464	0.16362753292302398	1.2280000000000002	13018	0.023455614617164132	4.328000000000001
5353	0.25888140245017216	1.3280000000000003	13018	0.019474354969887777	5.427999999999997
26652	0.3604492194935495	1.1280000000000001	13018	0.020468530275285616	5.127999999999998
9265	0.1887159622110457	1.1280000000000001	13018	0.020415492152772736	5.127999999999998
8257	0.07699883651228279	1.4280000000000004	13018	0.020257293011045736	5.127999999999998
19039	0.279730563029986	1.2280000000000002	13018	0.023109632870833802	4.428000000000001
11639	0.1738776179060414	1.1280000000000001	13018	0.024336776270228178	4.028000000000002
20922	0.08368201012579972	1.2280000000000002	13018	0.0240409150178502	4.128000000000002
5274	0.19436136105783816	1.4280000000000004	13018	0.01946488919767261	5.427999999999997
22925	0.11288424581122607	1.2280000000000002	13018	0.023968668268790908	4.2280000000000015
5073	0.3107048993444942	1.1280000000000001	13018	0.020108277432595602	5.127999999999998
1876	0.1862274892353343	1.2280000000000002	13018	0.019263785911461977	5.527999999999997
21999	0.13652143643771478	1.4280000000000004	13018	0.023433158723867305	4.328000000000001
1424	0.37916581532921384	1.2280000000000002	13018	0.019027963466469178	5.627999999999997
5978	0.39980932576475736	1.2280000000000002	13018	0.01970064626508847	5.327999999999998
3452	0.5186658492713249	1.2280000000000002	13018	0.019209960359468887	5.527999999999997
1096	0.2634988259499858	1.3280000000000003	13018	0.01901987888071435	5.627999999999997
4458	0.20347539128187483	1.3280000000000003	13018	0.019585711448489976	5.427999999999997
12104	0.37146778544238823	1.2280000000000002	13018	0.024386559374287478	3.9280000000000026
1615	0.19235957676200652	1.2280000000000002	13018	0.01936842628859582	5.527999999999997
15160	0.451754133193628	1.4280000000000004	13018	0.02438019325918152	4.028000000000002
22892	0.1512433798615441	1.2280000000000002	13018	0.023935040705931446	4.2280000000000015
3023	0.1475147169020675	1.3280000000000003	13018	0.019236209828500092	5.527999999999997
12520	0.10034492529774656	1.2280000000000002	13018	0.024759289414584638	3.9280000000000026
4592	0.5536198384639698	1.2280000000000002	13018	0.01947839377046539	5.427999999999997
1681	0.3308109970197279	1.2280000000000002	13018	0.019089864001506078	5.627999999999997
7773	0.17225941285917193	1.2280000000000002	13018	0.020066046443268138	5.227999999999998
3013	0.12271537587176899	1.4280000000000004	13018	0.019281316160757563	5.527999999999997
13090	0.06095354159328809	1.5280000000000005	13018	0.027038309246832114	3.428000000000002
1450	0.20382395768458766	1.3280000000000003	13018	0.019129872068609263	5.627999999999997
12431	0.19929517838097008	1.2280000000000002	13018	0.02461346933145007	3.9280000000000026
9594	0.18816565883078015	1.1280000000000001	13018	0.020875433879847832	4.927999999999999
14169	0.10542676184995599	1.3280000000000003	13018	0.02580135083526329	3.6280000000000023
23441	0.2007245226539537	1.1280000000000001	13018	0.02396785028010757	4.128000000000002
10336	0.12084016903146849	1.2280000000000002	13018	0.022959681388967878	4.328000000000001
11643	0.07488807412059009	1.3280000000000003	13018	0.024415073604456362	4.028000000000002
18320	0.10747421774098481	1.5280000000000005	13018	0.023156030559996457	4.428000000000001
27339	0.2710604949358835	1.2280000000000002	13018	0.020432304318882794	5.127999999999998
2436	0.3125612994179119	1.2280000000000002	13018	0.01906374859192177	5.627999999999997
21807	0.25926607162392223	1.3280000000000003	13018	0.02330797988498049	4.428000000000001
2437	0.3176388055576733	1.2280000000000002	13018	0.019060544270589966	5.627999999999997
23841	0.19087367733789146	1.1280000000000001	13018	0.024164689046741288	4.128000000000002
22164	0.5063895631427423	1.2280000000000002	13018	0.023138205305367757	4.428000000000001
10057	0.3348500543383726	1.2280000000000002	13018	0.022692360714932497	4.428000000000001
12937	0.07358684014323091	1.2280000000000002	13018	0.026157625087718402	3.5280000000000022
3361	0.06178178981952088	1.7280000000000006	13018	0.019635540807214264	5.427999999999997
6829	0.4345292887286397	1.1280000000000001	13018	0.020255045134407353	5.127999999999998
13400	0.8398857192379832	1.2280000000000002	13018	0.02520145831738022	3.8280000000000025
6831	0.335891178868409	1.1280000000000001	13018	0.020297575956915007	5.127999999999998
1942	0.1034800011730467	1.4280000000000004	13018	0.01934609813464142	5.527999999999997
24681	0.1712969874656509	1.2280000000000002	13018	0.024035871556989292	4.128000000000002
20417	0.17923408018797574	1.1280000000000001	13018	0.023918145351959318	4.2280000000000015
26076	0.12330104795769764	1.2280000000000002	13018	0.020626025692014143	5.027999999999999
25720	0.03850122206901161	2.028000000000001	13018	0.02085761756744826	5.027999999999999
1854	0.3189362004345236	1.2280000000000002	13018	0.019180351890715267	5.527999999999997
19573	0.1642712871129034	1.2280000000000002	13018	0.023580588777668946	4.328000000000001
6177	0.21397072299942269	1.1280000000000001	13018	0.020008176612996906	5.227999999999998
1035	0.041877378445289694	2.228000000000001	13018	0.019737959824903346	5.327999999999998
3388	0.19880801732103434	1.2280000000000002	13018	0.01943084846992936	5.427999999999997
9452	0.07318984099413535	1.2280000000000002	13018	0.020718804336537305	5.027999999999999
24666	0.09246326696618026	1.3280000000000003	13018	0.024140438139441233	4.128000000000002
19457	0.22405053860428525	1.1280000000000001	13018	0.023405653455429266	4.328000000000001
5018	0.2604528362552308	1.1280000000000001	13018	0.01988063710960015	5.227999999999998
17689	0.03220489550040263	2.7280000000000015	13018	0.02417532615981697	4.128000000000002
21778	0.606552733093364	1.1280000000000001	13018	0.02310176225842117	4.428000000000001
1852	0.2933646983882093	1.2280000000000002	13018	0.01919085651826157	5.527999999999997
8802	0.18832184722460024	1.1280000000000001	13018	0.02027520166151678	5.127999999999998
14816	0.04195449437820806	1.8280000000000007	13018	0.02603847223138502	3.6280000000000023
10137	0.06280076392826597	1.3280000000000003	13018	0.0229953058821974	4.328000000000001
6039	0.17809582552874284	1.1280000000000001	13018	0.019959327096413636	5.227999999999998
16412	0.4804002979613245	1.1280000000000001	13018	0.025597998687012735	3.6280000000000023
7893	0.1438215374946628	1.2280000000000002	13018	0.020125560178732897	5.227999999999998
23807	0.06484185965247559	1.4280000000000004	13018	0.024249616275262346	4.128000000000002
7662	0.28090361025297883	1.2280000000000002	13018	0.019971272780470454	5.227999999999998
1942	0.1034800011730467	1.4280000000000004	13018	0.01934609813464142	5.527999999999997
26868	0.20980464499650697	1.2280000000000002	13018	0.020569956048664757	5.027999999999999
27329	0.1956921208007648	1.2280000000000002	13018	0.02046932834616433	5.127999999999998
14616	0.2627169894443317	1.1280000000000001	13018	0.025704015187223973	3.6280000000000023
26658	0.30397426544260103	1.1280000000000001	13018	0.020496495272001362	5.127999999999998
23578	0.2030158056464807	1.1280000000000001	13018	0.0241499569525611	4.128000000000002
19903	0.27889881702995845	1.2280000000000002	13018	0.023485694031949337	4.328000000000001
3142	0.5406190202649537	1.1280000000000001	13018	0.019041477545545797	5.527999999999997
12976	0.3157335415367263	1.1280000000000001	13018	0.02607433221213541	3.5280000000000022
24569	0.7504480807741668	1.2280000000000002	13018	0.02355292484558762	4.2280000000000015
17220	0.5628528412935849	1.1280000000000001	13018	0.024584319557303617	3.9280000000000026
6205	0.03866250014796707	2.128000000000001	13018	0.020181461190287287	5.227999999999998
17151	0.26757333391820876	1.1280000000000001	13018	0.02473854643993981	3.9280000000000026
8335	0.1682103299587045	1.2280000000000002	13018	0.02016826521606286	5.227999999999998
17247	0.0660435211904137	1.2280000000000002	13018	0.02492721488837432	3.8280000000000025
17098	0.27101183490604047	1.1280000000000001	13018	0.024732709184229994	3.9280000000000026
10213	0.07620531111684072	1.2280000000000002	13018	0.02298825169330615	4.328000000000001
3356	0.04355278272101148	2.128000000000001	13018	0.019727298480934182	5.327999999999998
19249	0.10049371808279575	1.4280000000000004	13018	0.023478680676013393	4.328000000000001
486	0.1849618968464375	1.2280000000000002	13018	0.01983308165543607	5.327999999999998
17999	0.17632200349627514	1.3280000000000003	13018	0.023076665739792748	4.428000000000001
10088	0.40725364735809655	1.1280000000000001	13018	0.022656827895311288	4.428000000000001
10908	0.15566102225431924	1.3280000000000003	13018	0.02419003168034229	4.028000000000002
2532	0.3093383570454884	1.2280000000000002	13018	0.019122733951184048	5.527999999999997
5059	0.1283608267357727	1.1280000000000001	13018	0.02019345684139904	5.127999999999998
4755	0.29589929348782185	1.1280000000000001	13018	0.019690590440134083	5.327999999999998
18432	0.11003419267833214	1.5280000000000005	13018	0.023171010820614724	4.428000000000001
20998	0.352733997101243	1.1280000000000001	13018	0.023808483755649847	4.2280000000000015
5737	0.10694377433966737	1.3280000000000003	13018	0.01990245669378139	5.327999999999998
7918	0.1981108006955802	1.2280000000000002	13018	0.020042587566101566	5.227999999999998
4512	0.19607588181861563	1.3280000000000003	13018	0.019619378785462407	5.427999999999997
18164	0.3448239223517604	1.1280000000000001	13018	0.02298346949482292	4.428000000000001
12952	0.07991612713689417	1.1280000000000001	13018	0.02617068942466328	3.5280000000000022
11127	0.1366230425603928	1.2280000000000002	13018	0.024291018950922227	4.028000000000002
4231	0.3350117452410309	1.2280000000000002	13018	0.01947759216472941	5.427999999999997
28304	0.1776391357541848	1.1280000000000001	13018	0.020111728311156953	5.227999999999998
19791	0.2112602212029619	1.1280000000000001	13018	0.023640435344077736	4.2280000000000015
25368	0.33709619332856205	1.1280000000000001	13018	0.02102013725114492	4.827999999999999
1518	0.4616734670537734	1.2280000000000002	13018	0.01901228708567875	5.627999999999997
4372	0.20834354822307563	1.3280000000000003	13018	0.019554884290740124	5.427999999999997
2812	0.41815842078510973	1.1280000000000001	13018	0.019113841098389185	5.527999999999997
9069	0.19876702420939918	1.1280000000000001	13018	0.02032285432443587	5.127999999999998
5961	0.29245712677555075	1.2280000000000002	13018	0.019770559323993898	5.327999999999998
11768	0.13172831790418527	1.2280000000000002	13018	0.02445825562992278	3.9280000000000026
13313	0.549888109446202	1.4280000000000004	13018	0.025135168782590634	3.9280000000000026
8913	0.198178816280174	1.1280000000000001	13018	0.020243291560483084	5.127999999999998
8494	0.05037311363783833	1.6280000000000006	13018	0.020361999189014927	5.127999999999998
26664	0.24582223092107697	1.2280000000000002	13018	0.02051982208207004	5.127999999999998
18994	0.18763744116214887	1.2280000000000002	13018	0.02323222742061471	4.428000000000001
1268	0.26324175733389604	1.2280000000000002	13018	0.019127095919138724	5.527999999999997
10826	0.350531092149668	1.1280000000000001	13018	0.024332285975662542	3.9280000000000026
14620	0.14254511627224192	1.2280000000000002	13018	0.025776884942611083	3.6280000000000023
7783	0.10834712195546145	1.3280000000000003	13018	0.020141071592234553	5.227999999999998
17734	0.10310465248302321	1.6280000000000006	13018	0.023128440798970595	4.428000000000001
1586	0.48194333025204855	1.1280000000000001	13018	0.019026985017784402	5.627999999999997
24640	0.14137993934893034	1.2280000000000002	13018	0.024082612678950812	4.128000000000002
10374	0.08181724131349906	1.2280000000000002	13018	0.022992903530531877	4.328000000000001
20649	0.1484445331426364	1.2280000000000002	13018	0.02384775779764704	4.2280000000000015
2153	0.1776273493393763	1.2280000000000002	13018	0.019365087399866445	5.527999999999997
21620	0.17835261217266254	1.1280000000000001	13018	0.02424221077511076	4.128000000000002
4983	0.16846796706638564	1.1280000000000001	13018	0.019920624067174944	5.227999999999998
1098	0.28068549740744486	1.3280000000000003	13018	0.019009642412909967	5.627999999999997
9098	0.09282645941136264	1.2280000000000002	13018	0.02041008648912956	5.127999999999998
17285	0.05207259725689866	1.4280000000000004	13018	0.024941652416710123	3.8280000000000025
27698	0.20226373293771266	1.2280000000000002	13018	0.020280098598880317	5.227999999999998
21683	0.14792030179941756	1.4280000000000004	13018	0.023396927658027294	4.328000000000001
5705	0.26790408897968965	1.1280000000000001	13018	0.019872357668632386	5.227999999999998
14898	0.3382630881635891	1.1280000000000001	13018	0.02579394314565953	3.6280000000000023
11531	0.19398304162697538	1.1280000000000001	13018	0.02431631931152487	4.028000000000002
14792	0.3920665054302784	1.1280000000000001	13018	0.02575886676876727	3.6280000000000023
5476	0.34681608640834183	1.2280000000000002	13018	0.019451042884323925	5.427999999999997
19745	0.08396330453258581	1.4280000000000004	13018	0.02368569692461986	4.328000000000001
9229	0.2757535106542156	1.1280000000000001	13018	0.020347793984405855	5.127999999999998
